frame,tx,ty,tz,pitch,yaw,roll
97,101.53133834093056,-62.8906765056526,222.62555472960315,-122.0168349813364,-2.0974112944567627,26.412213328331084
98,106.07005180434292,-61.30690039758383,223.68947069167865,-121.50766106776166,-2.347587061793319,27.46937375873418
99,105.7662344072019,-60.12597564007527,222.1239954493562,-122.36097191037082,-2.1376899086266965,27.833449219484734
100,107.89186030684266,-59.86393166500449,223.08916638362365,-121.67058470471538,-2.493849464888557,28.102248200698543
101,110.42268453477112,-57.7677219347496,222.17505655109272,-121.95385688123804,-2.0730754283600925,29.28292320121487
102,111.12884596478919,-57.56246582830662,222.39926292176983,-121.76130997447422,-2.501477503911982,29.44774212300991
103,112.95246466776845,-56.48537767908148,222.57797343511484,-122.05532391144177,-2.0759254974258137,29.980462199006283
104,114.93814181053618,-54.905109091784695,221.89228341309993,-122.08570429782748,-1.8841061585689947,30.85141149038677
105,116.7567644646146,-54.82874630513229,223.07851718438027,-121.44747179310171,-2.3960084809770925,30.832833936360238
106,117.1716578684248,-53.371164849816964,221.57544696677795,-121.95866751383353,-1.7663671161705565,31.77787616827687
107,117.47538291633757,-53.11635216184875,221.32477163956347,-121.67952041970982,-1.973016086940331,31.725238679857945
108,119.28769024416914,-52.098568668844536,221.5311337259927,-121.81574147787667,-1.8668269815607914,32.34073702441838
109,120.05140122427737,-52.005542278889166,222.10195478417222,-121.70226561419997,-1.8098570012985848,32.482148106101874
110,120.74221334868336,-51.19513961385734,221.57590661063048,-121.65376691276921,-2.248510012763001,32.749372911281775
111,121.49245811180666,-50.506430150096115,221.41783630078683,-121.81827461991598,-2.134393041901468,33.200918720277684
112,123.54199550038553,-49.69829871817202,222.20123579715602,-121.60966245644812,-2.640870497306631,33.558760016529625
113,124.70041120950545,-48.67279090303453,222.01841599201364,-121.73396813616486,-2.7279501190226236,33.97390898600855
114,125.67124051836284,-47.54858710600972,221.7858656735727,-122.09768182153265,-2.2726222875543542,34.56602973429023
115,127.2345933879774,-46.437310750146736,221.7999941558894,-122.07926095852213,-2.2601034572600645,34.90345468348707
116,128.7968079924894,-45.819614324103604,222.19332495138153,-121.69226466752264,-2.448047849464686,35.46955844494136
117,129.5822560524306,-45.20375753570566,222.22677214083387,-121.82312246412052,-2.198817212548197,35.68752657306611
118,130.00198445496406,-44.818430886889324,222.09016292008855,-121.7150624282565,-2.601388384289714,35.784119525844964
119,130.74615072116308,-43.99062480636599,221.78616163434455,-121.81715378199068,-2.5454087095110483,36.16997097204236
120,132.50532357051785,-42.57951334163903,221.68392167890968,-121.78200947442929,-2.4453376719725903,36.75557542096296
121,132.99485048706418,-41.995032971278484,221.55199092585593,-122.05271511262875,-2.0665162914630515,37.1472006385628
122,135.01628867428226,-41.02656984693493,222.1437447163445,-121.70679647666387,-2.3750252685058952,37.590532219413305
123,137.33581570898866,-39.84779933071011,222.67493432088844,-121.34328731918846,-2.273237071303669,38.193671479042585
124,137.89774183829275,-38.69514062515134,221.86216187595176,-121.44549444139064,-2.491987138694278,38.65268677598891
125,138.51921041793338,-37.87426336849649,221.66522626755037,-121.72523115353943,-2.07414138794276,39.01848609833529
126,139.35301546973542,-37.10476477589602,221.4382076230121,-121.51462071186111,-2.3794986361431127,39.11195600230746
127,141.38782324738952,-35.29907125816258,221.334009725236,-121.69592115681469,-2.0994110178155587,40.047351229372154
128,141.68031902761157,-34.877830647115076,221.13863140068418,-121.67688879918508,-2.1684876319564186,40.24475871927296
129,143.8910404172169,-33.73075084818466,221.8773764654681,-121.27646928020681,-2.6585274680834616,40.5859822976671
130,145.4758914105495,-31.349859842668852,221.06304368424205,-121.70678346421022,-2.5134721299281226,41.55131804425262
131,150.373364427851,-29.145611122171736,223.10703159859062,-120.62619728489244,-2.8600313468269145,42.40650746869844
132,151.32185284628744,-28.573153364915946,223.36268480178714,-120.44837996299131,-2.9569618960900397,42.647114952979926
133,152.50955774571668,-24.501016962729196,220.81615593821803,-121.56199239413432,-2.156349049141597,44.47326357026264
134,153.07519670802625,-24.16131527923284,220.9796811712111,-121.43653383036454,-1.8865203545944806,44.68380108229016
135,153.2774531021262,-24.104210626718643,221.32763000672588,-121.51137155652526,-2.1044960459115267,44.457426636848545
136,157.3422971140335,-21.430336255494424,223.0583941375997,-121.16141900332858,-2.5534656891605607,45.459849335613114
137,158.62344961768346,-19.11580402339012,222.67323646821444,-121.80213248636713,-1.9890928164648525,46.641918463906755
138,160.58246823014574,-17.29364007094909,223.22727355736916,-121.88170836445954,-2.3088460164896607,47.247283131167706
139,160.62037940957592,-16.502213910195668,222.59413262469275,-122.01719562112937,-2.121652983646457,47.56807295104281
140,161.59117969723073,-15.848365148231665,223.12904162147623,-122.04707398156869,-2.1556691530422802,48.028835297342454
141,163.06308335854885,-14.199045326059236,223.3634668258787,-122.09505554827344,-2.225029004764287,48.48670927785497
142,163.58804674354826,-13.227260681234212,223.2385580439051,-122.21925769228713,-1.9873926897082757,49.01082880862903
143,164.5321290533306,-11.747772825008893,223.1608618917748,-122.55460869104083,-2.0158821519961885,49.44958065793683
144,165.9594682750786,-10.749025950771909,223.80544547928565,-122.47398944779938,-1.7487173572977237,49.91658556834907
145,165.43716351940844,-11.357486494425288,223.6882268181873,-122.22121329557395,-1.7055118631812156,49.53396741506617
146,164.9806469606014,-11.886801461676592,223.7770700744786,-122.31524509753162,-1.6935889979142087,49.63286260482844
147,165.09670962442937,-12.26872303159126,224.24008069510853,-122.18475028321367,-1.7650563989131587,49.3532911211125
148,164.48283979687181,-12.321597423463269,223.60571609124221,-122.29119576246185,-1.7284432169258994,49.28657827214445
149,164.76206475189866,-12.176142508764054,223.65649936243832,-122.212955931882,-1.6241885543407921,49.29817746154874
150,164.87877222431317,-12.167067585812951,223.9411251411258,-122.31469882198418,-1.71231741740056,49.379647020100535
151,164.11412347313646,-12.26536402696256,223.180584893815,-122.39267091513241,-1.6324459922007633,49.32462362542422
152,164.59537936184032,-12.620180479421247,223.91644631227538,-121.95589565412112,-1.7135526256879168,49.19164291288394
153,164.21745680323838,-12.601536723621436,223.7680492423561,-122.28087273184958,-1.5849318116466242,49.13323546185151
154,164.03681268258842,-12.474985375168279,223.47690985590825,-122.33078980569437,-1.7977987448719956,49.25409413466529
155,164.47627269459014,-11.778123276526179,223.27819316690878,-122.33329705750621,-1.606488527943309,49.36409893617132
156,164.6802526005838,-11.695381225900014,223.3754828506466,-122.32824098800457,-1.4434945984071577,49.62819313874781
157,165.08422685917145,-11.177285840416522,223.28034100202098,-122.27539749102225,-1.565403578039105,49.742084877715854
158,165.25700141515813,-11.068483993647733,223.39700355438603,-122.24677534154671,-1.7666803579839478,49.690659782107886
159,168.47466198291428,-9.839061613918023,225.64279547041767,-121.58486144893276,-2.3630321366505176,49.95252784787498
160,168.0443018167203,-7.582443757995478,223.69530336229468,-122.34233242810463,-1.757549231180815,51.09958662266287
161,169.98976640116294,-5.032141522055892,224.14218080785804,-122.90180684215335,-1.6630200234966923,51.92889705811695
162,172.53764938667288,-2.600709721944389,225.02934789508086,-122.76206210153441,-2.058402500413694,52.79997315419832
163,173.7544988056475,-1.1498526506124531,225.20602734830416,-122.592157114093,-1.9111369379215748,53.4636678016344
164,174.64207232599108,0.3338914309730828,225.10989904972837,-122.65573107427409,-1.9905827102226796,53.848112877589585
165,176.4509683848255,0.852832191125523,226.58718123235357,-122.2698427499155,-2.3960731440670706,53.83041596794419
166,177.10114242017568,4.038928161903883,225.35389473688807,-123.07526743878535,-1.8960432362871296,55.24654653744299
167,178.00680834422215,5.388126628106177,225.29365420871147,-122.97599462634561,-1.915267603008535,55.471258608314194
168,177.54335222849812,6.164054298722367,224.22110617562802,-123.13731743863482,-2.0751736815091757,55.77957130622575
169,178.90139758264306,7.173037919926671,224.92840907419657,-122.90590457735556,-2.080910373928585,56.02621867901882
170,181.02993102420479,10.037138312717415,225.33146782877046,-122.99713092898581,-1.8912581857073374,57.0958223242683
171,181.005764687225,10.450169598833671,225.12502986764474,-123.09989773051252,-2.010815211454408,57.32409409218663
172,182.57351441275978,13.312218071014824,224.95814306200404,-123.16645897053559,-1.7079148303751364,58.34956146927023
173,185.300679037561,14.689080423002572,226.9770779007119,-122.75431425071339,-2.1282962908760656,58.57073947364013
174,184.6125141564186,15.54295722242756,225.81527860560695,-123.107334843327,-1.6392106999240028,59.13792629124111
175,190.6864030561056,19.158768156237734,229.74525268694438,-121.76685665455769,-3.3104793229376246,59.15672634770203
176,187.30458943333878,21.799656486377774,225.3001195203978,-123.64826424985132,-1.84120544185523,61.22531541739457
177,189.79516632573421,24.368005383560952,226.45695708770896,-123.31938300820211,-2.1107749954647015,61.751464459481056
178,189.96403674538567,25.52439017280992,226.07401655410462,-123.46248260402774,-2.02594701739055,62.11292176984366
179,191.1966348101692,27.955309486531167,226.09143557215324,-123.45682754215186,-2.426790612243349,63.0822367248421
180,192.0960781218418,29.701138043320398,226.20928413702563,-123.5054881476647,-2.210097902323731,63.509865412955705
181,191.74794503840593,31.238552323248587,225.1807356415899,-123.94313535589536,-2.3038362023303898,64.19218331415898
182,193.30229359102944,33.23192699246523,225.8305809978639,-123.85023903504087,-2.4244377404971416,64.81487151429877
183,193.93729671760775,34.39297506036848,225.85556906994768,-123.53587781570327,-2.541492499286537,64.84752139926263
184,193.7717705578896,35.500254470810845,225.4316137676089,-124.17225688019022,-2.4121343913542685,65.53184441737429
185,196.38780509486458,38.89084492460521,226.61179037479744,-123.83637521817276,-2.6902132994338146,66.27596899592062
186,195.0215664545292,38.933551882158746,225.26157042463174,-124.30086820294262,-2.5060979176839635,66.5781555827124
187,195.32553225909254,39.33928834183305,225.4031640336686,-124.25108633601332,-2.4927895821738195,66.76764530785356
188,196.62164191965317,40.92043138241775,226.16706824718963,-124.16681793698646,-2.435529432192024,67.17851923967233
189,197.00682167894456,42.62471676352597,225.7484554191375,-124.06850516620534,-2.770348869174749,67.58569139474119
190,197.60986456993697,42.918738271979684,226.27568826292378,-124.05928802838174,-2.78462646125918,67.4101322772705
191,197.56274932549815,46.60097365754664,225.08636269856578,-124.7078244586142,-2.917006895592867,68.99609742127555
192,199.08483850612728,47.23009420485058,226.4106989923845,-124.48984642124898,-2.634898719258079,69.00143394842321
193,198.35276778866472,47.887244047098285,225.5819548615505,-124.7865732599154,-2.7363306565815515,69.36942712494559
194,201.72490503590015,49.689158211853325,228.36792949689382,-123.9802370715774,-3.6447036609936982,69.11402396509551
195,199.56202007069203,51.15565303265492,225.93367581225283,-124.95876085861225,-2.8265220172026226,70.42462704131782
196,202.26112683880643,53.822761016281824,227.62248377456183,-124.53611687875735,-3.1177568958750084,71.02810134971692
197,200.8364938561581,55.57790970857525,225.6542234259918,-124.9900346679288,-2.9697666051690623,71.80650196720279
198,202.90274051268685,57.47068025912884,227.22496718809035,-124.73761585910188,-3.240622950942347,72.00254308298805
199,202.52886588093372,58.72478221730075,226.58134343470488,-125.07505369774702,-2.995798612591998,72.6911974262287
200,202.86190309853245,60.29723979200559,226.55319233903333,-125.23577255683965,-3.038546877942377,73.30459032634958
201,204.28298975073415,62.54697695210996,227.39070285132962,-125.02912462503434,-3.364215732349334,73.69893838054303
202,204.1759253169107,66.51153930402815,226.50493656678208,-125.57812390373907,-3.1172476531054376,75.07483454736101
203,204.1055315086876,67.21496537843508,226.30952595942588,-125.75380013903991,-3.0618718581052597,75.3724304024812
204,204.46492052356194,67.11616284916211,226.54912709789542,-125.54472057300684,-3.1551304782990535,75.29359743876381
205,204.26735639878632,66.41959122826742,226.44820232726337,-125.46016565126538,-3.377412688726707,74.93907766735693
206,204.09389185009158,67.04771843110865,226.2115660344366,-125.69302219806859,-3.287535817468655,75.31127506150914
207,204.03479758297067,67.25566830778429,226.12737515018173,-125.73771310189147,-3.3304556118342457,75.24589135277628
208,203.73465052420107,67.34601296392852,225.7369994734213,-125.75316293839933,-3.2825122032872236,75.4704353507485
209,207.0298545315398,70.1849650211905,228.4792529537649,-125.3223916479532,-3.630742645767889,75.76626331010347
210,205.7202818715962,71.84516588030431,226.9649243973004,-125.97654627856609,-3.1386268057613798,76.74985915172587
211,206.16903635160358,73.75200445238032,227.0483491138155,-125.96239523091207,-3.3808518195621198,77.40793869367263
212,207.3062537331112,77.29643012562639,227.62341932420375,-126.04364003959807,-3.453467272038671,78.23552594030515
213,209.4741204302132,79.12265276635848,229.37312486412986,-125.7237780828104,-3.830175879076805,78.31640036818735
214,207.9063225121716,81.0891216361286,227.76340719370893,-126.22809220629588,-3.676234210700897,79.38156808756476
215,207.50245471207108,81.42900272732632,227.31995942919275,-126.33341327151801,-3.5904988271066496,79.38012693264389
216,207.23957285704307,81.33561012181588,227.07229457540137,-126.46415007607993,-3.3656982042563306,79.64429597691684
217,206.99102640731977,81.25720107327689,226.85627580760834,-126.50715193579214,-3.441144014338362,79.65717167326133
218,207.00722835991476,81.55525874501677,226.84976328125225,-126.59083741230076,-3.1314309495103627,79.72185518601631
219,207.25017301781517,81.86888195934225,227.01084669649964,-126.48310847268633,-3.282106105857049,79.7755785361397
220,207.59822291808794,83.79854164412797,227.19780917570316,-126.71532990397208,-3.1384455519683545,80.45098023980736
221,208.189488390444,85.58539114383125,227.53579133629356,-126.48434420014783,-3.323316353868785,80.7098435073379
222,207.3057362170052,85.25928568251241,226.75788208077884,-126.82249633627285,-3.0773911426161678,81.09069045420338
223,208.03173976406714,85.7123672828865,227.38499896154033,-126.62682247458234,-3.1609303125136154,81.03719608646139
224,207.96545012426859,86.67060125396034,227.27684031872872,-126.83713232530785,-3.2376267955009372,81.49449767082837
225,208.44244477410942,86.70625261220447,227.67784948837348,-126.66018189243022,-3.2593736575548395,80.95458651628189
226,207.42509528749284,86.19358007487166,226.7752267326012,-126.86124236332552,-3.263290812279003,81.30731620856245
227,207.75897629920792,86.36631142025855,227.11147682861616,-126.90566040183174,-3.2414309099111795,81.20536476271664
228,207.81647198948255,86.2450175283663,227.163948246391,-126.72986831012288,-3.460044208273612,81.08244733538925
229,207.67362139780272,86.20846855287375,227.12477618382397,-126.79250239414425,-3.332793620427259,81.14405354437618
230,207.98209303463955,86.43079034578241,227.36849805559638,-126.68111952122538,-3.261384406860898,81.26145594095772
231,207.80513678327526,86.29770817246965,227.20254670162075,-126.70472572493078,-3.356529955481708,81.2624492555026
232,207.41346926311496,86.20541124654564,226.89218810101403,-126.92426560959031,-3.3208895527687483,81.46293110773337
233,208.6580796674134,86.9348112523439,227.95822959903523,-126.72338391164071,-3.290357579553988,81.3064215158978
234,208.47530534307091,87.30111594479246,227.73034866857705,-126.71969710123565,-3.26408346676987,81.4796834616095
235,212.20368649189552,93.66684357971043,230.70631411021262,-126.44205964243548,-3.885957196502551,82.77568260239146
236,208.27011575251538,92.90242496265414,227.18156485505764,-127.29496428290764,-3.507814897596199,83.2287593540853
237,208.83171540398845,93.22615895786005,227.68215200452218,-127.19322758833283,-3.4584610552140385,83.19313856309807
238,209.24636450431905,93.7850540582122,228.01835935848618,-127.13242328305512,-3.566199385259608,83.33957920683527
239,208.63473751067883,94.9182739637279,227.43743268422273,-127.35184635772256,-3.605228286434309,83.87563741439764
240,208.2390692156893,94.92974951149746,227.14079014880483,-127.6018493869008,-3.6115577919029866,83.93363642560846
241,209.49978711663488,97.03746923190987,228.19200184333997,-127.35321950396046,-3.6346073971920996,84.08628674962748
242,209.8834891998218,98.3549673205442,228.5804142804839,-127.50796703570619,-3.652762120109575,84.68022541226459
243,209.22912031620973,99.20997940806708,227.93886248209898,-127.57589799197812,-3.786295379833234,84.98499766980117
244,210.92798831858846,100.90919872234021,229.4827347261875,-127.33045777642094,-3.954711547407269,85.03612474174959
245,209.3148397334068,100.88146367851566,228.10804356724697,-127.83620768645942,-3.45870652569761,85.66744112977783
246,210.6752704688465,101.50349589200385,229.48073564933222,-127.48550357069941,-3.0337764784113532,85.3907623140094
247,209.9763701097459,100.97625165380683,228.82342036673828,-127.61041856701293,-2.646307670852303,85.86495674267842
248,209.83480191736007,100.75912297125826,228.79750082960652,-127.68942397922028,-2.145121555562755,85.83726553838443
249,210.30032514582905,100.9408250924007,229.21714115999754,-127.65187840631893,-1.7366686224850523,85.99652546929521
250,210.59002833621216,101.34200300875264,229.5101179223656,-127.56434827625962,-1.647171889658317,86.146751448638
251,210.4499816224325,102.19003900638755,229.45872028114292,-127.78265074654504,-1.5963739036380125,86.34679068048082
252,210.44318088249014,102.60024607839944,229.4480574966002,-127.82168785528275,-1.544572559920942,86.59590406002816
253,210.6069668152198,103.32929909633762,229.59317327165138,-127.74605117109891,-1.7234194934064035,86.62285899299495
254,210.1176809901398,103.78144788977083,229.14153751090052,-127.96423129041374,-1.67324895358198,86.97507400083263
255,211.17556217354843,104.35313041320968,230.02720100425995,-127.57084671858938,-1.840575510547743,86.7741437350735
256,210.186024861874,104.12131837440428,229.22207185900504,-127.93454242445569,-1.720244398642189,87.07683122566493
257,210.30923897084662,104.20311733111113,229.3141755387853,-127.83719331000043,-1.853692624481728,86.92609760425212
258,210.3822486298049,104.22628259925604,229.35958148002632,-127.80009221290106,-1.8707203502216831,86.92206510768729
259,210.40447731382233,104.17527625556974,229.35645774474364,-127.76131549616332,-2.0038049392805455,86.78885878456812
260,210.91471068897442,104.34617788353073,229.85858955622786,-127.74172596323348,-1.7317146679241122,86.93154177825592
